y_mm,z_mm,r
-1.569240013256321,-3.499631064845146,0.00014541381097
-1.645569843851332,-3.499633065446154,0.00014405728143
-1.720802517627804,-3.4996343329076613,0.00014458343503
-1.7957660869653003,-3.499636594456627,0.00014800623467
-1.8708047221454114,-3.4996331772809905,0.00014735321747
-1.946194134408016,-3.499634345333756,0.00014392643061
-2.021879556519739,-3.499631300940914,0.00014131364878
-2.0959385730154323,-3.4996360104302475,0.00013912959548
-2.170241613275444,-3.4996331897070854,6.033022415e-10
-2.2436546482400166,-3.4996362216738324,0.00013726686302
-2.3163595096543226,-3.4996340719597034,2.016561619e-15
-2.3900723801203467,-3.4996346559860863,7.5844378443e-05
-2.461926084228509,-3.4996344695946875,7.0605143264e-05
-2.5342209087023395,-3.4996369672394243,7.1919334005e-05
-2.6075373836986997,-3.4996376755267384,7.313178503e-05
-2.6802131122671287,-3.499634593855619,0.00012675735343
-2.6028349019208004,-3.5937785903150874,7.2549824836e-05
-2.5280978766400954,-3.5937718429464685,7.2179274866e-05
-2.451274461388075,-3.593774439999954,1.974980509e-12
-2.3740708467668847,-3.5937739553823165,7.4876370491e-05
-2.2980057915832126,-3.593772277859734,7.3847986641e-05
-2.2202285052937127,-3.593772004485681,7.3943287134e-05
-2.143203953853506,-3.593773334077656,3.7412507987e-12
-2.0669646301386453,-3.593771905076936,0.00014448353613
-1.9912529947578237,-3.5937728246078353,0.00014183558233
-1.9152094085309828,-3.593776502731426,0.00014794274466
-1.837459531026934,-3.5937723524162926,1.8159746276e-11
-1.7594772828969165,-3.5937719175030276,5.0960516091e-05
-1.680694089147604,-3.5937748376349345,0.00014547264436
-1.602630155789691,-3.5937729488687666,0.00014601793373
-1.5243995548677187,-3.5937742660346466,0.00014560455747
-1.4454097255549945,-3.593774613965258,0.00014936523803
-1.3660326118656603,-3.5937725263815965,0.00014743856445
-1.2860783909715463,-3.5937711346591543,0.00014765144442
-1.2067181026018392,-3.5937748127827485,0.00014556209499
-1.1272223559370913,-3.593774129347624,0.00014636827109
-1.0483432943606141,-3.5937748500610294,0.0001472569129
-0.9695160049344315,-3.593773868399666,0.00015093544789
-0.8914091965847668,-3.59377516071336,0.00014579255367
-0.8145635824817199,-3.593774439999954,0.00014627179189
-0.7389214128932265,-3.593777397410139,0.00014518015087
-0.6617012120556792,-3.5937738435474764,0.00014563814329
-0.5824912944744736,-3.5937758441484875,0.0001453490695
-0.503190089781393,-3.5937763908965894,0.00013978418428
-0.42583227871936974,-3.5937745642608854,0.00013899289479
-0.3498862214582066,-3.593775284974291,0.00013888870308
-0.2713933871701952,-3.5937748376349345,0.00013960379874
-0.19301537278964936,-3.5937716814072562,0.00014042694238
-0.11536823418570319,-3.5937750985828925,1.9686773641e-15
-0.037045490413835716,-3.5937724145467564,6.5581742092e-05
0.04058342600400666,-3.593771544720233,7.6850614278e-05
0.1181156440254287,-3.593773433486401,6.7787397711e-05
0.19663511945154644,-3.5937721287466124,6.8868204835e-05
0.2746164615060106,-3.593770575484961,6.7367123847e-05
0.35146575024879756,-3.5937704263718437,7.7258486067e-12
0.2714582722472322,-3.6872206367685214,6.7454362579e-05
0.19312581333194406,-3.6872160142618418,6.7371496698e-05
0.11523378264127748,-3.687218176402062,6.2639832322e-05
0.036300545297412654,-3.6872216557081625,4.7647863539e-05
